qmof_id,name,info.formula,info.formula_reduced,info.mofid.mofid,info.mofid.mofkey,info.mofid.smiles_nodes,info.mofid.smiles_linkers,info.mofid.smiles,info.mofid.topology,info.natoms,info.pld,info.lcd,info.density,info.volume,info.symmetry.spacegroup,info.symmetry.spacegroup_number,info.symmetry.spacegroup_crystal,info.symmetry.pointgroup,info.synthesized,info.source,info.doi,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.net_magmom,outputs.pbe.bandgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.directgap,outputs.pbe.bandgap_spins,outputs.pbe.cbm_spins,outputs.pbe.vbm_spins,outputs.pbe.directgap_spins,inputs.hle17.theory,inputs.hle17.pseudopotentials,inputs.hle17.encut,inputs.hle17.kpoints,inputs.hle17.gamma,inputs.hle17.spin,inputs.hse06_10hf.theory,inputs.hse06_10hf.pseudopotentials,inputs.hse06_10hf.encut,inputs.hse06_10hf.kpoints,inputs.hse06_10hf.gamma,inputs.hse06_10hf.spin,inputs.hse06.theory,inputs.hse06.pseudopotentials,inputs.hse06.encut,inputs.hse06.kpoints,inputs.hse06.gamma,inputs.hse06.spin,outputs.hle17.energy_total,outputs.hle17.energy_vdw,outputs.hle17.energy_elec,outputs.hle17.net_magmom,outputs.hle17.bandgap,outputs.hle17.cbm,outputs.hle17.vbm,outputs.hle17.directgap,outputs.hle17.bandgap_spins,outputs.hle17.cbm_spins,outputs.hle17.vbm_spins,outputs.hle17.directgap_spins,outputs.hse06_10hf.energy_total,outputs.hse06_10hf.energy_vdw,outputs.hse06_10hf.energy_elec,outputs.hse06_10hf.net_magmom,outputs.hse06_10hf.bandgap,outputs.hse06_10hf.cbm,outputs.hse06_10hf.vbm,outputs.hse06_10hf.directgap,outputs.hse06_10hf.bandgap_spins,outputs.hse06_10hf.cbm_spins,outputs.hse06_10hf.vbm_spins,outputs.hse06_10hf.directgap_spins,outputs.hse06.energy_total,outputs.hse06.energy_vdw,outputs.hse06.energy_elec,outputs.hse06.net_magmom,outputs.hse06.bandgap,outputs.hse06.cbm,outputs.hse06.vbm,outputs.hse06.directgap,outputs.hse06.bandgap_spins,outputs.hse06.cbm_spins,outputs.hse06.vbm_spins,outputs.hse06.directgap_spins,water_stable
qmof-85dd0ae,boydwoo_str_m7_Zn_o17_o26_bcu_sym_55,Zn4C99H40I12N16O15,Zn4C99H40I12N16O15,O=CC1=C(C(=N[N]1)I)c1cc2cc(C=O)c3c4c2c(c1I)cc(c4c(c(c3C=O)C1=C[N]N=C1I)I)I.O=CC1=NN=C([C]1c1c(I)cc(c(c1C=O)C=O)C=C(c1ccc(c(c1)C=O)C1=C[N]N=C1)I)C=O.O=CC1=NN=C[C]1c1c(I)c2c(I)cc3c4c2c(c1C=O)c(I)c(c4c(c(c3I)[C]1C=NN=C1)C=O)C=O.O=C[C]1N=NC=C1c1ccc(cc1)C=C(c1cc(I)c(c(c1)C=O)[C]1C=NN=C1)C=O.[Zn] MOFid-v1.hxl.cat0,Zn.RDUMMUBHOQMYEU.SKSJCAJVLRTCRB.TVAIGCGQGZGDTB.WHOUWJBESOHSJW.MOFkey-v1.hxl,['[Zn]'],"['O=CC1=C(C(=N[N]1)I)c1cc2cc(C=O)c3c4c2c(c1I)cc(c4c(c(c3C=O)C1=C[N]N=C1I)I)I', 'O=CC1=NN=C([C]1c1c(I)cc(c(c1C=O)C=O)C=C(c1ccc(c(c1)C=O)C1=C[N]N=C1)I)C=O', 'O=CC1=NN=C[C]1c1c(I)c2c(I)cc3c4c2c(c1C=O)c(I)c(c4c(c(c3I)[C]1C=NN=C1)C=O)C=O', 'O=C[C]1N=NC=C1c1ccc(cc1)C=C(c1cc(I)c(c(c1)C=O)[C]1C=NN=C1)C=O']",O=CC1=C(C(=N[N]1)I)c1cc2cc(C=O)c3c4c2c(c1I)cc(c4c(c(c3C=O)C1=C[N]N=C1I)I)I.O=CC1=NN=C([C]1c1c(I)cc(c(c1C=O)C=O)C=C(c1ccc(c(c1)C=O)C1=C[N]N=C1)I)C=O.O=CC1=NN=C[C]1c1c(I)c2c(I)cc3c4c2c(c1C=O)c(I)c(c4c(c(c3I)[C]1C=NN=C1)C=O)C=O.O=C[C]1N=NC=C1c1ccc(cc1)C=C(c1cc(I)c(c(c1)C=O)[C]1C=NN=C1)C=O.[Zn],hxl,186,6.93508,10.40921,0.979591517331035,5895.616918736196,P1,1,triclinic,1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'I 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1289.55458425,-13.7577,-1275.79688425,0.0,2.094226,-1.613735,-2.857961,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
qmof-9fd50d5,boydwoo_str_m7_Zn_o4_o10_bcu_sym_92,Zn8C92H72N32O4,Zn2C23H18N8O,COC1=NN=C[C]1c1ccc(c2c1CC2)C1=CN=N[CH]1.N1=NC=C([CH]1)C=CC1=C[N]N=C1.[Zn] MOFid-v1.bcu.cat0,Zn.BOYVKTRKIXPRNA.GMFFIMVLMRNGTF.MOFkey-v1.bcu,['[Zn]'],"['COC1=NN=C[C]1c1ccc(c2c1CC2)C1=CN=N[CH]1', 'N1=NC=C([CH]1)C=CC1=C[N]N=C1']",COC1=NN=C[C]1c1ccc(c2c1CC2)C1=CN=N[CH]1.N1=NC=C([CH]1)C=CC1=C[N]N=C1.[Zn],bcu,208,4.70177,6.59281,0.894497783865173,4108.271227808314,P1,1,triclinic,1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-1394.50152439,-12.38399,-1382.11753439,0.0,3.754644,0.969963,-1.934681,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71
qmof-74ace65,boydwoo_str_m7_o11_o24_bcu_sym_11,Zn4C44Cl14F14H6N16,Zn2C22Cl7F7H3N8,FC1=C([C](N=N1)Cl)[C]([C](C(=C(C1=C(F)N=N[C]1Cl)F)Cl)Cl)F.F[C](C(=C(C1=C(Cl)[N]N=C1F)Cl)Cl)[C]([C]1C=NN=C1Cl)Cl.F[C]([C]([C](C1=C(Cl)[N]N=C1F)Cl)Cl)[C]([C]1C=NN=C1Cl)Cl.F[C]1N=NC(=C1C12C3C4C1C1(C2(C3C41C1=C(F)N=N[C]1F)F)F)F.[Zn] MOFid-v1.hex.cat0,Zn.FFAKFGBMJNYSIL.PCCCCQZDEFQVJX.RULCXHCXVGOXQH.MOFkey-v1.hex,['[Zn]'],"['FC1=C([C](N=N1)Cl)[C]([C](C(=C(C1=C(F)N=N[C]1Cl)F)Cl)Cl)F', 'F[C](C(=C(C1=C(Cl)[N]N=C1F)Cl)Cl)[C]([C]1C=NN=C1Cl)Cl', 'F[C]([C]([C](C1=C(Cl)[N]N=C1F)Cl)Cl)[C]([C]1C=NN=C1Cl)Cl', 'F[C]1N=NC(=C1C12C3C4C1C1(C2(C3C41C1=C(F)N=N[C]1F)F)F)F']",FC1=C([C](N=N1)Cl)[C]([C](C(=C(C1=C(F)N=N[C]1Cl)F)Cl)Cl)F.F[C](C(=C(C1=C(Cl)[N]N=C1F)Cl)Cl)[C]([C]1C=NN=C1Cl)Cl.F[C]([C]([C](C1=C(Cl)[N]N=C1F)Cl)Cl)[C]([C]1C=NN=C1Cl)Cl.F[C]1N=NC(=C1C12C3C4C1C1(C2(C3C41C1=C(F)N=N[C]1F)F)F)F.[Zn],hex,98,4.69722,6.60373,1.1290120125809968,2621.801920453936,P1,1,triclinic,1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'Cl 06Sep2000', 'F 08Apr2002']",520,"[2, 2, 2]",False,False,-634.51983605,-7.29158,-627.22825605,0.0,3.308928,0.46774,-1.991188,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85
qmof-02e17f1,boydwoo_str_m7_o11_o24_bcu_sym_33,Zn4C46H32I2N16O2,Zn2C23H16IN8O,N1=NC=C([CH]1)C12C3C4C2C2C1C3C42C1=CN=N[CH]1.O=CC(=CC1=C[N]N=C1)C=C([C]1C=NN=C1)I.O=C[C]([CH][C]([C]1C=NN=C1)I)[CH][C]1C=NN=C1.[CH]([CH]C1=CN=N[CH]1)C=CC1=CN=N[CH]1.[Zn] MOFid-v1.hxl.cat0,Zn.GUUCZYOVQLXGCC.IAATZWXVVFGGAR.LPUSNNBTLHWMMV.MOFkey-v1.hxl,['[Zn]'],"['N1=NC=C([CH]1)C12C3C4C2C2C1C3C42C1=CN=N[CH]1', 'O=CC(=CC1=C[N]N=C1)C=C([C]1C=NN=C1)I', 'O=C[C]([CH][C]([C]1C=NN=C1)I)[CH][C]1C=NN=C1', '[CH]([CH]C1=CN=N[CH]1)C=CC1=CN=N[CH]1']",N1=NC=C([CH]1)C12C3C4C2C2C1C3C42C1=CN=N[CH]1.O=CC(=CC1=C[N]N=C1)C=C([C]1C=NN=C1)I.O=C[C]([CH][C]([C]1C=NN=C1)I)[CH][C]1C=NN=C1.[CH]([CH]C1=CN=N[CH]1)C=CC1=CN=N[CH]1.[Zn],hxl,102,5.69741,7.42741,0.855857887162651,2631.493561620891,P1,1,triclinic,1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'I 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 2]",False,False,-678.70015841,-6.0376,-672.66255841,0.0,2.013889,-1.042225,-2.206114,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
qmof-23d6b4a,core_BUSRUE_freeONLY,Cd4C152H80N16O32,CdC38H20N4O8,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[Cd].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-] MOFid-v1.pcu.cat0,Cd.IBRPEOCBRYYINT.NEQFBGHQPUXOFH.MOFkey-v1.pcu,['[Cd]'],"['O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[Cd].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],pcu,284,5.39958,6.87353,1.087474366836852,4721.376726709969,P2_1/c,14,monoclinic,2/m,True,CoRE,,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-2041.21695387,-20.39112,-2020.82583387,0.0,1.764615,-1.224299,-2.138914,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84
qmof-d2f5497,core_FUQJUX_freeONLY,Cu24C144H96N120O8,Cu3C18H12N15O,[Cu][O]([Cu])[Cu].n1ccc(cc1)C1=NN=N[N]1.n1ccc(cc1)C1=N[N]N=N1 MOFid-v1.hxg.cat0,Cu.QRUQDHYNSZYLCR.MOFkey-v1.hxg,['[Cu][O]([Cu])[Cu]'],"['n1ccc(cc1)C1=NN=N[N]1', 'n1ccc(cc1)C1=N[N]N=N1']",[Cu][O]([Cu])[Cu].n1ccc(cc1)C1=NN=N[N]1.n1ccc(cc1)C1=N[N]N=N1,hxg,392,8.61979,12.76908,0.6908037800746795,12403.991264070346,Fd-3c,228,cubic,m-3m,True,CoRE,,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,True,-2759.15994024,-22.24797,-2736.9119702400003,16.0,1.6140599999999998,-1.026407,-1.790467,True,"[0.987471, 0.843977]","[-0.802996, -1.026407]","[-1.790467, -1.870384]","[True, True]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78
qmof-835e4e4,core_HEGNUD_freeONLY,Cr3Ga9C24H78N18O48P12,CrGa3C8H26N6O16P4,,,"['[Cr]', '[Ga]']",['[O]P(=O)([O])[O]'],[Cr].[Ga].[O]P(=O)([O])[O],,192,4.64939,5.42081,1.987789101708075,2123.634075610913,R3,146,trigonal,3,True,CoRE,,PBE-D3BJ,"['Cr_pv 02Aug2007', 'Ga_d 06Jul2010', 'P 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,True,-1187.15445012,-16.95782,-1170.19663012,9.0,3.255285,3.252666,0.847381,True,"[2.405285, 4.040453]","[3.252666, 3.300754]","[0.847381, -0.739699]","[True, True]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73
qmof-3bf9a94,core_HIFVOI_freeONLY,Zn16C96H96N64,ZnC6H6N4,C1=C[N]C=N1.C1=N[CH]C=N1.[Zn] MOFid-v1.dft.cat0,Zn.AODALHUPEBREOC.MOFkey-v1.dft,['[Zn]'],"['C1=C[N]C=N1', 'C1=N[CH]C=N1']",C1=C[N]C=N1.C1=N[CH]C=N1.[Zn],dft,272,6.53048,9.02155,0.8437688825966316,6283.363299165223,P4_2/mnm,136,tetragonal,4/mmm,True,CoRE,,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002']",520,"[1, 1, 1]",True,False,-1799.88311032,-14.2331,-1785.65001032,0.0,5.26207,1.177326,-3.234744,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
qmof-651a0e2,core_MUNPER_freeONLY,Zn4C96H48N8O24,ZnC24H12N2O6,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Zn][Zn] MOFid-v1.pcu.cat1,Zn.IBRPEOCBRYYINT.RXOHFPCZGPKIRD.MOFkey-v1.pcu,['[Zn][Zn]'],"['O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1', '[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]']",O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Zn][Zn],pcu,180,5.5758,7.08026,0.910391966163112,3573.3341688006376,P2_1,4,monoclinic,2,True,CoRE,,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-1294.89522637,-11.69611,-1283.19911637,0.0,2.114733,-1.408117,-2.67285,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82
qmof-b028f18,core_NIJZIP01_freeONLY,Cu6Nd4C48H48O60,Cu3Nd2C24H24O30,,,"['[Cu]', '[Nd]']",['[O-]C(=O)COCC(=O)[O-]'],[Cu].[Nd].[O-]C(=O)COCC(=O)[O-],,166,7.14902,8.16695,1.484986368815278,2843.7442293196045,P6/mcc,192,hexagonal,6/mmm,True,CoRE,,PBE-D3BJ,"['Nd_3 06Sep2000', 'Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,True,-1093.20792388,-9.82871,-1083.37921388,6.0,1.640279,-0.632727,-1.423006,True,"[3.494486, 1.836442]","[2.07148, -0.632727]","[-1.423006, -2.469169]","[True, True]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83
qmof-c58a47b,core_OPOBIF_freeONLY,Zn12C78H60N36O24,Zn2C13H10N6O4,,,['[Zn]'],"['[N]1C=NN=C1', '[O-]C(=O)Cc1ccccc1C(=O)[O-]']",[N]1C=NN=C1.[O-]C(=O)Cc1ccccc1C(=O)[O-].[Zn],,210,5.29255,6.09984,1.69112363289396,2622.1498475244493,R-3,148,trigonal,-3,True,CoRE,,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1428.19266845,-16.34845,-1411.84421845,0.0,4.397616,2.469018,-1.078598,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71
qmof-f7d0925,core_RUWZUG_freeONLY,Ni4C122H168N24O24,Ni2C61H84N12O12,[Ni].[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-] MOFid-v1.dia.cat0,Ni.FQBOIKZICWAJBY.MOFkey-v1.dia,['[Ni]'],['[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-]'],[Ni].[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-],dia,342,5.03013,5.94444,1.1383689286303724,3777.390886196929,P-1,2,triclinic,-1,True,CoRE,,PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-2119.50614779,-22.67207,-2096.83407779,6.0,1.786752,1.585244,0.648492,False,"[0.9544819999999999, 0.9367520000000001]","[1.598398, 1.585244]","[0.643916, 0.648492]","[True, False]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
qmof-4d114b5,core_TACPAP_freeONLY,Zn8C48H48O64,ZnC6H6O8,,,['[Zn]'],['O=CC(C(=O)[O-])O'],O=CC(C(=O)[O-])O.[Zn],,168,6.51113,6.60306,1.6164718191404586,2231.3435287391267,P4_32_12,96,tetragonal,422,True,CoRE,,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-1063.31334308,-11.90463,-1051.40871308,0.0,3.2269330000000003,1.353316,-1.023617,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
qmof-1f58054,core_TERFUT_freeONLY,Rh2Zn4C72H42N8O16,RhZn2C36H21N4O8,,,,,,,144,6.52412,8.96039,0.9001982212937363,3214.4552244709853,P-1,2,triclinic,-1,True,CoRE,,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'Rh_pv 25Jan2005', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1006.07751416,-9.07781,-996.99970416,0.0,1.2651439999999998,-0.91519,-1.330334,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
qmof-ef5f30c,core_VEXVAW_freeONLY,Fe6C114H66N6O26,Fe3C57H33N3O13,[Fe][O]([Fe])[Fe].[O-]C(=O)c1ccc(cc1)c1cncc(c1)c1ccc(cc1)C(=O)[O-] MOFid-v1.xmz.cat0,Fe.NAHCDCCKLFXYIF.MOFkey-v1.xmz,['[Fe][O]([Fe])[Fe]'],['[O-]C(=O)c1ccc(cc1)c1cncc(c1)c1ccc(cc1)C(=O)[O-]'],[Fe][O]([Fe])[Fe].[O-]C(=O)c1ccc(cc1)c1cncc(c1)c1ccc(cc1)C(=O)[O-],xmz,218,5.78182,9.52585,0.7617193931211851,4950.400341135972,R-3c,167,trigonal,-3m,True,CoRE,,PBE-D3BJ,"['Fe 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,True,-1564.07623644,-13.23311,-1550.84312644,28.0,1.271385,-1.25603,-1.677415,True,"[1.718115, 0.4213850000000001]","[-0.229473, -1.25603]","[-1.947588, -1.677415]","[True, True]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72
qmof-8ce7163,gmof_Al2O6-ADC_B-fum_B_No104,Al2C8H6O14,AlC4H3O7,OC(=C(C(=O)[O-])O)C(=O)[O-].[Al].[OH] MOFid-v1.rna.cat0,Al.BZCOSCNPHJNQBP.MOFkey-v1.rna,"['[Al]', '[OH]']",['OC(=C(C(=O)[O-])O)C(=O)[O-]'],OC(=C(C(=O)[O-])O)C(=O)[O-].[Al].[OH],rna,30,4.72846,5.16641,1.3343288850746566,473.0099470325959,C2/c,15,monoclinic,2/m,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[3, 2, 2]",True,False,-209.60096979,-1.92284,-207.67812979,0.0,2.638882,0.621694,-1.167188,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81
qmof-dcb1bf0,gmof_Al2O6-AZO_B-BDC_B_No248,Al2C22F2H14N4O10,AlC11FH7N2O5,[Al].[O-]C(=O)c1cc(F)c(cc1F)C(=O)[O-].[O-]C(=O)c1ccc(cc1N)[N][N]c1ccc(c(c1)N)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.LWKOWFVDUSZDRA.ZICKEWBIWMUTLW.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1cc(F)c(cc1F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1N)[N][N]c1ccc(c(c1)N)C(=O)[O-]']",[Al].[O-]C(=O)c1cc(F)c(cc1F)C(=O)[O-].[O-]C(=O)c1ccc(cc1N)[N][N]c1ccc(c(c1)N)C(=O)[O-].[OH],rna,54,7.22643,7.91293,0.8280858778192082,1175.7467671997422,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[4, 2, 1]",True,False,-380.27402023,-3.1671,-377.10692023,0.0,2.396114,-0.890403,-2.436517,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
qmof-cd9c899,gmof_Al2O6-AZO_B-fum_B_No78,Al2C18F4H8N2O10,AlC9F2H4NO5,FC(=C(C(=O)[O-])F)C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1F)[N][N]c1ccc(c(c1)F)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.JUVWKFKXIVLAHQ.OKMNUCVIRKCGML.MOFkey-v1.rna,"['[Al]', '[OH]']","['FC(=C(C(=O)[O-])F)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1F)[N][N]c1ccc(c(c1)F)C(=O)[O-]']",FC(=C(C(=O)[O-])F)C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1F)[N][N]c1ccc(c(c1)F)C(=O)[O-].[OH],rna,44,5.54822,6.35547,0.9422454917940783,955.56609105202,P-1,2,triclinic,-1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002', 'F 08Apr2002']",520,"[4, 3, 1]",True,False,-310.7696765,-2.51849,-308.2511865,0.0,2.482501,-1.070923,-2.703424,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83
qmof-db5d1ed,gmof_Al2O6-AZO_B-irmof20_B_No263,Al2C22ClH11N2O12S2,Al2C22ClH11N2O12S2,[Al].[O-]C(=O)c1ccc(cc1O)[N][N]c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)c1sc2c(c1)sc(c2Cl)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.KEJDQQZSVADTCK.KUNZMYAVFWDQKQ.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1ccc(cc1O)[N][N]c1ccc(c(c1)O)C(=O)[O-]', '[O-]C(=O)c1sc2c(c1)sc(c2Cl)C(=O)[O-]']",[Al].[O-]C(=O)c1ccc(cc1O)[N][N]c1ccc(c(c1)O)C(=O)[O-].[O-]C(=O)c1sc2c(c1)sc(c2Cl)C(=O)[O-].[OH],rna,52,9.24652,9.70936,0.7854596037747835,1371.785780227465,P1,1,triclinic,1,False,GMOF,https://figshare.com/s/ec378d7315581e48f1e4,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'Cl 06Sep2000', 'O 08Apr2002']",520,"[4, 2, 1]",True,False,-367.92457216,-3.30702,-364.61755216,0.0,2.366129,-1.113643,-2.629772,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83
